,Unnamed: 0,agent_firm_name,case_status,class_of_admission,country_of_citizenship,employer_city,employer_decl_info_title,employer_name,employer_num_employees,employer_state,foreign_worker_info_education,foreign_worker_info_inst,foreign_worker_info_major,foreign_worker_info_state,pw_level_9089,pw_soc_title,wage_offer_from_9089
3763,3763,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,ISRAEL,HIGHLAND HEIGHTS,international,"PHILIPS MEDICAL SYSTEMS (CLEVELAND), INC.",24000.0,OHIO,Associate's,NAZARETH ILLIT-YEZREEL TECHNOLOGICAL COLLEGE,COMPUTER SCIENCE AND ELECTRONIC ENGINEERING,OHIO,4,Electrical and Electronics Engineering Technicians,66248.0
3764,3764,Law Offices of Shiauh Wei Lin,Certified,H-1B,TAIWAN,NEW YORK,others,"LEACHENG INTL., INC.",24.0,NEW YORK,Master's,HOFSTRA UNIVERSITY,BUSINESS ADMINISTRATION,NEW YORK,2,Market Research Analysts and Marketing Specialists*,59738.0
3765,3765,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,SAN DIEGO,specialist,QUALCOMM TECHNOLOGIES INC.,26600.0,CALIFORNIA,Master's,SAN DIEGO STATE UNIVERSITY,COMPUTER SCIENCE,CALIFORNIA,2,"Software Developers, Systems Software",88275.2
3766,3766,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,COLUMBUS,immigration,CUMMINS INC.,39800.0,INDIANA,Master's,WEST VIRGINIA UNIVERSITY,ELECTRICAL ENGINEERING,INDIANA,3,"Electronics Engineers, Except Computer",87277.0
3767,3767,Slowik & Robinson LLC,Certified,H-1B,INDIA,COLUMBUS,senior,"NETJETS SERVICES, INC.",898.0,OHIO,Master's,NORTHWEST MISSOURI STATE UNIVERSITY,APPLIED COMPUTER SCIENCE,OHIO,4,Database Administrators,92685.0
3768,3768,"Hussain, Egan & Bendersky LLC",Certified,H-1B,INDIA,NORTH CHICAGO,specialist,ABBVIE INC.,21500.0,ILLINOIS,Master's,UNIVERSITY OF MASSACHUSETTS,CHEMICAL ENGINEERING,MASSACHUSETTS,4,Chemical Engineers,95000.0
3769,3769,"Fakhoury Law Group, PC",Certified,H-1B,MEXICO,AUBURN HILLS,ceo,"PENINSULA PLASTICS CO., INC",37.0,MICHIGAN,Bachelor's,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,BUSINESS ADMINISTRATION,MICHIGAN,4,General and Operations Managers,150904.0
3770,3770,Law Offices of David Piver,Certified,H-1B,MACEDONIA,PHILADELPHIA,director,"SEAMAAC, INC.",28.0,PENNSYLVANIA,Master's,ROSEMONT COLLEGE,BUSINESS ADMINISTRATION,PENNSYLVANIA,2,Accountants and Auditors,62858.0
3771,3771,Jackson & Hertogs LLP,Certified,H-1B,CANADA,MURRAY HILL,manager,"ALCATEL LUCENT USA, INC.",3483.0,NEW JERSEY,Master's,MCMASTER UNIVERSITY,ELECTRICAL ENGINEERING,NEW JERSEY,4,Network and Computer Systems Administrators*,93990.0
3772,3772,Zulkie Partners LLC,Certified,H-1B,CHINA,MOLINE,others,DEERE & COMPANY,34526.0,ILLINOIS,Master's,CHONGQING UNIVERSITY,MECHANICAL ENGINEERING,IOWA,3,Mechanical Engineers,75000.0
3773,3773,Faegre Baker Daniels LLP,Certified,H-1B,INDIA,DALLAS,"director,",MONEYGRAM INTERNATIONAL INC.,1610.0,TEXAS,Bachelor's,UNIVERSITY OF MADRAS,COMPUTER SCIENCE AND ENGINEERING,MINNESOTA,4,"Software Developers, Applications",103584.0
3774,3774,"Pasricha & Patel, LLC",Certified,H-1B,INDIA,ISELIN,vp,SATYA MARG SOLUTIONS INC,45.0,NEW JERSEY,Bachelor's,KUVEMPU UNIVERSITY,ELECTRONICS ENGINEERING,CALIFORNIA,2,"Software Developers, Applications",75442.0
3775,3775,Jackson Lewis LLP,Certified,H-1B,INDIA,MOUNTLAKE TERRACE,manager,PREMERA BLUE CROSS,3500.0,WASHINGTON,Bachelor's,WALCHAND INSTITUTE OF TECHNOLOGY,INFORMATION TECHNOLOGY,WASHINGTON,4,Computer Systems Analysts,101379.0
3776,3776,Jackson & Hertogs LLP,Certified,H-1B,ITALY,SANTA CLARA,"svp,",ROVI CORPORATION,1200.0,CALIFORNIA,Master's,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",BUSINESS ADMINISTRATION,CALIFORNIA,3,Management Analysts,90000.0
3777,3777,Murthy Law Firm,Certified,H-1B,INDIA,LITTLE ROCK,director,WELSPUN PIPES INC,300.0,ARKANSAS,Master's,OKLAHOMA STATE UNIVERSITY,INDUSTRIAL ENGINEERING AND MANAGEMENT,ARKANSAS,2,Architectural and Engineering Managers,89960.0
3778,3778,Avila Rodriguez Hernandez Mena & Ferri LLP,Denied,H-1B,BRAZIL,MIAMI,vp,ANDES CHEMICAL CORPORATION,23.0,FLORIDA,Master's,UNIVERSITY OF PITTSBURGH KATZ GRADUATE SCHOOL OF BUSINESS,BUSINESS ADMINISTRATION,FLORIDA,2,Chief Executives,155293.0
3779,3779,"Hussain Egan & Bendersky, LLC",Certified,H-1B,INDIA,ABBOTT PARK,specialist,ABBOTT LABORATORIES,92000.0,ILLINOIS,Bachelor's,BANGALORE INSTITUTE OF TECHNOLOGY,MECHANICAL ENGINEERING,OHIO,4,"Software Developers, Applications",95000.0
3780,3780,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,SAN JOSE,associate,"MAXIM INTEGRATED PRODUCTS, INC.",4117.0,CALIFORNIA,Master's,TEXAS A&M UNIVERSITY,ELECTRICAL ENGINEERING,TEXAS,1,"Electronics Engineers, Except Computer",72100.0
3781,3781,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,CHICAGO,assistant,JP MORGAN CHASE & CO,239000.0,ILLINOIS,Master's,AUBURN UNIVERSITY,BUSINESS ADMINISTRATION,NEW JERSEY,3,Computer Systems Analysts,91500.0
3782,3782,Cowan Miller & Lederman,Certified,H-1B,CANADA,TUKWILA,manager,"REISCHLING PRESS, INC.",128.0,WASHINGTON,Master's,UNIVERSITY OF BRITISH COLUMBIA,MECHANICAL ENGINEERING,WASHINGTON,4,Industrial Engineers,97802.0
3783,3783,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,MAUMEE,"manager,",DANA LIMITED,23000.0,OHIO,Master's,KAKATIYA UNIVERSITY,ENGINEERING PHYSICS,OHIO,4,"Software Developers, Systems Software",85000.0
3784,3784,"Gibney, Anthony & Flaherty, LLP",Certified,H-1B,CANADA,NEW YORK,managing,BARCLAYS BANK PLC,397.0,NEW YORK,Bachelor's,UNIVERSITY OF TORONTO,COMPUTER SCIENCE,NEW YORK,4,"Securities, Commodities, and Financial Services Sales Agents",200000.0
3785,3785,"FosterQuan, LLP",Certified,H-1B,CANADA,HOUSTON,"vp,","CYBERONICS, INC.",593.0,TEXAS,Master's,UNIVERSITE DE SHERBROOKE,ELECTRICAL ENGINEERING,TEXAS,4,Industrial Engineers,119142.0
3786,3786,"Ray Law International, P.C.",Certified,H-1B,UNITED STATES OF AMERICA,MOLINE,vp,SBP CONSULTING INC,62.0,ILLINOIS,Master's,TEXAS A&M UNIVERSITY - COMMERCE,MANAGEMENT INFORMATION SYSTEMS,GEORGIA,3,"Software Developers, Applications",71219.0
3787,3787,"FosterQuan, LLP",Certified,H-1B,URUGUAY,PHOENIX,ceo,ABEINSA EPC LLC,587.0,ARIZONA,Bachelor's,"UNIVERSIDAD DE LA REPUBLICA, FACULTAD DE ARQUITECTURA",ARCHITECTURE,ARIZONA,2,Architectural and Engineering Managers,115000.0
3788,3788,Berry Appleman & Leiden LLP,Certified,H-1B,INDIA,REDWOOD SHORES,specialist,"ORACLE AMERICA, INC.",115000.0,CALIFORNIA,Bachelor's,GULBARGA UNIVERSITY,ENGINEERING,CALIFORNIA,4,"Software Developers, Systems Software",124925.0
3789,3789,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,HANOVER,specialist,TEKSYSTEMS GLOBAL SERVICES LLC,2071.0,MARYLAND,Bachelor's,INDIAN INSTITUTE OF TECHNOLOGY DELHI,ELECTRICAL ENGINEERING,OHIO,4,Computer and Information Systems Managers,140000.0
3790,3790,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,CHINA,CHICAGO,"manager,","GROUPON, INC.",11394.0,ILLINOIS,Master's,NORTHWESTERN UNIVERSITY,INTEGRATED MARKETING COMMUNICATIONS,ILLINOIS,1,Market Research Analysts and Marketing Specialists*,60000.0
3791,3791,"Sharma Law Offices, LLC",Certified,H-1B,INDIA,LAWRENCEVILLE,ceo,SCI COMPANIES,143.0,GEORGIA,Associate's,SRI GURU TEGH BAHADUR KHALSA COLLEGE,BUSINESS ADMINISTRATION,GEORGIA,4,Management Analysts,125923.0
3792,3792,Murthy Law Firm,Certified,H-1B,SPAIN,JACKSONVILLE,ceo,"CORYS THUNDER, INC.",33.0,FLORIDA,Master's,THE OHIO STATE UNIVERSITY,NUCLEAR ENGINEERING,FLORIDA,3,Nuclear Engineers,95000.0
3793,3793,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,HIGHLAND HEIGHTS,specialist,"PHILIPS MEDICAL SYSTEMS (CLEVELAND), INC.",24000.0,OHIO,Master's,DREXEL UNIVERSITY,ELECTRICAL ENGINEERING,OHIO,2,Biomedical Engineers,91102.0
3794,3794,Law Office of Samira Recob,Certified,H-1B,PAKISTAN,FAIRFIELD,vp,"AMIRIT TECHNOLOGIES, INC.",116.0,NEW JERSEY,Master's,NED UNIVERSITY OF ENGINEERING AND TECHNOLOGY,ELECTRICAL ENGINEERING,NEW JERSEY,2,Electrical Engineers,74797.0
3795,3795,Dooley Roberts & Fowler LLP,Certified,H-1B,PHILIPPINES,MANGILAO,president,"BME & SONS, INC.",109.0,GUAM,Bachelor's,HOLY ANGEL UNIVERSITY,CIVIL ENGINEERING,GUAM,1,Architectural and Engineering Managers,45094.0
3796,3796,"Pasricha and Patel, LLC",Denied,H-1B,INDIA,SAYREVILLE,administrator,RELIANCE HEALTHCARE NJ INC.,19.0,NEW JERSEY,Master's,UNIVERSITY OF BRIDGEPORT,TECHNOLOGY MANAGEMENT,NEW JERSEY,2,Training and Development Specialists,48194.0
3797,3797,US Visa Pro/Monique K Meadows PA,Certified,H-1B,SOUTH KOREA,SUPERIOR TOWNSHIP,general,"HYUNDAI AMERICA TECHNICAL CENTER, INC.",350.0,MICHIGAN,Bachelor's,COLLEGE FOR CREATIVE STUDIES,INDUSTRIAL DESIGN,CALIFORNIA,4,Commercial and Industrial Designers,90000.0
3798,3798,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,IRVINE,specialist,BROADCOM CORPORATION,11200.0,CALIFORNIA,Master's,THE UNIVERSITY OF TEXAS AT DALLAS,ELECTRICAL ENGINEERING,CALIFORNIA,2,"Electronics Engineers, Except Computer",102731.0
3799,3799,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,CHARLOTTE,vp,MERRILL LYNCH,300000.0,NORTH CAROLINA,Bachelor's,ANDHRA UNIVERSITY COLLEGE OF ENGINEERING,CHEMICAL ENGINEERING [US EQUIVALENT],NEW JERSEY,4,"Software Developers, Applications",122000.0
3800,3800,,Certified,H-1B,INDIA,PLEASANTON,president,SGIC CLOUD TECHNOLOGIES INC,8.0,CALIFORNIA,Master's,UNIVERSITY OF ILLINOIS URBANA CHAMPAIGN,BUSINESS ADMINISTRAITON,CALIFORNIA,3,"Software Developers, Applications",103522.0
3801,3801,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,SAN DIEGO,specialist,QUALCOMM TECHNOLOGIES INC.,26600.0,CALIFORNIA,Master's,THE UNIVERSITY OF ARIZONA,COMPUTER SCIENCE,CALIFORNIA,2,"Software Developers, Systems Software",93121.6
3802,3802,"S. R. Jonnalagadda, P. C.",Certified,H-1B,INDIA,NEW YORK,others,"TECHNOFINA SERVICES, INC.",23.0,NEW YORK,Master's,MADHYA PRADESH BHOJ (OPEN) UNIVERSITY,COMPUTER APPLICATIONS,NEW JERSEY,2,"Software Developers, Applications",88000.0
3803,3803,Elarbee Thompson,Certified,H-1B,INDIA,BRIDGEWATER,"vp,",AMNEAL PHARMACEUTICALS LLC,1000.0,NEW JERSEY,Master's,LONG ISLAND UNIVERSITY,PHARMACOLOGY/TOXICOLOGY,NEW JERSEY,2,Chemists,72072.0
3804,3804,"Madan & Saigal, LLC",Certified,H-1B,INDIA,WASHINGTON,others,"OST, INC.",175.0,DISTRICT OF COLUMBIA,Master's,GEORGE MASON UNIVERSITY,INFORMATION SYSTEMS,VIRGINIA,2,"Software Developers, Applications",87200.0
3805,3805,"Akula & Associates, P.C.",Certified,H-1B,INDIA,SOUTHFIELD,others,MEJENTA SYSTEMS INC,10.0,MICHIGAN,Master's,UNIVERSITY OF BRIDGEPORT,ENGINEERING,TEXAS,2,Database Administrators,60800.0
3806,3806,Law Offices of John R. Alcorn,Denied,H-1B,CHINA,IRVINE,president,UNIVERSAL SMART ELECTRIC CORP,6.0,CALIFORNIA,Master's,SAINT LOUIS UNIVERSITY,ACCOUNTING,CALIFORNIA,2,Accountants and Auditors,60694.0
3807,3807,"Graves & Graves, P.C.",Certified,H-1B,SOUTH KOREA,HOUSTON,vp,JFE. INC,31.0,TEXAS,Bachelor's,UNIVERSITY OF HOUSTON,HOTEL AND RESTAURANT MANAGEMENT,TEXAS,1,"Human Resources, Training, and Labor Relations Specialists, All Other*",35422.0
3808,3808,"Law Office of Rachel Han Huneryager, PLLC",Certified,H-1B,INDIA,BELLEVUE,manager,"EDIFECS, INC.",267.0,WASHINGTON,Master's,INDIAN INSTITUTE OF TECHNOLOGY BOMBAY,VISUAL COMMUNICATIONS,WASHINGTON,4,"Software Developers, Systems Software",115315.0
3809,3809,Trupti N. Patel & Associates,Certified,H-1B,CANADA,WESTBOROUGH,director,"SOFT LABS NA INC.,",28.0,MASSACHUSETTS,Bachelor's,KAKATIYA UNIVERSITY,COMPUTER SCIENCE,ILLINOIS,4,"Software Developers, Applications",99736.0
3810,3810,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,NEW YORK,"director,",BARNES&NOBLE.COM,740.0,NEW YORK,Master's,UTTAR PRADESH TECHNICAL UNIVERSITY,COMPUTER INFORMATION SYSTEMS,NEW JERSEY,4,Database Administrators,106059.0
3811,3811,Law Office of Garrett White,Certified,H-1B,PAKISTAN,HOUSTON,president,MEDIWARE SOFTWARE CORPORATION,5.0,TEXAS,Other,BAHAUDDIN ZAKARIYA UNIVERSITY,BUSINESS ADMINISTRATION,TEXAS,4,"Bookkeeping, Accounting, and Auditing Clerks",45157.0
3812,3812,"S. R. Jonnalagadda, P. C.",Certified,H-1B,INDIA,NEW YORK,others,"TECHNOFINA SERVICES, INC.",23.0,NEW YORK,Master's,VISVESWARAIAH TECHNOLOGICAL UNIVERSITY,TECHNOLOGY,CONNECTICUT,2,"Software Developers, Applications",88000.0
3813,3813,"Clement & Hurst, PLC",Certified,H-1B,INDIA,AUSTIN,president,"TECRA SYSTEMS, INC.",47.0,TEXAS,Bachelor's,ACHARYA NAGARJUNA UNIVERSITY,COMPUTER SCIENCE,NORTH CAROLINA,2,"Software Developers, Applications",83200.0
3814,3814,"Deborah J. Townsend, P.A.",Denied,H-1B,INDIA,GAINESVILLE,vp,"ENVIRONMENTAL CONSULTING & TECHNOLOGY, INC. (ECT)",213.0,FLORIDA,Master's,FLORIDA INTERNATIONAL UNIVERSITY,ENVIRONMENAL ENGINEERING,FLORIDA,4,Environmental Engineers,58240.0
3815,3815,Berry Appleman & Leiden LLP,Certified,H-1B,INDIA,BURLINGTON,"director,",IKNOWTION LLC,45.0,MASSACHUSETTS,Master's,WESTERN ILLINOIS UNIVERSITY,CHEMISTRY,MASSACHUSETTS,1,Operations Research Analysts,73000.0
3816,3816,Gordon Law Group PC,Certified,H-1B,INDIA,SAN JOSE,assistant,JAVAD EMS,106.0,CALIFORNIA,Master's,SAN JOSE STATE UNIVERSITY,INDUSTRIAL AND SYSTEMS ENGINEERING,CALIFORNIA,2,Industrial Engineers,88837.0
3817,3817,Dorsey & Whitney LLP,Certified,H-1B,CANADA,SEATTLE,manager,BROOKS SPORTS INC,377.0,WASHINGTON,Bachelor's,WILFRID LAURIER UNIVERSITY,BUSINESS ADMINISTRATION,WASHINGTON,4,Commercial and Industrial Designers,89000.0
3818,3818,"Akula & Associates, P.C.",Certified,H-1B,INDIA,SPRINGFIELD,director,LEAD IT CORPORATION,200.0,ILLINOIS,Master's,UNIVERSITY OF LOUISIANA,TELECOMMUNICATIONS,GEORGIA,2,"Software Developers, Applications",71500.0
3819,3819,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,CANADA,SAN JOSE,specialist,"QUALCOMM ATHEROS, INC.",26600.0,CALIFORNIA,Master's,CONCORDIA UNIVERSITY,ELECTRICAL ENGINEERING,CALIFORNIA,2,"Software Developers, Systems Software",105040.0
3820,3820,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,CHICAGO,assistant,JP MORGAN CHASE & CO,239000.0,ILLINOIS,Master's,DIBRUGARH UNIVERSITY,COMPUTER INFORMATION SYSTEMS,OHIO,4,Database Administrators,115000.0
3821,3821,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,COLOMBIA,CHICAGO,assistant,JP MORGAN CHASE & CO,239000.0,ILLINOIS,Bachelor's,PURDUE UNIVERSITY,INDUSTRIAL ENGINEERING,FLORIDA,3,Financial Managers,150000.0
3822,3822,"USILAW, INC.",Certified,H-1B,INDIA,EDISON,others,BIRLASOFT INC,450.0,NEW JERSEY,Master's,INSTITUTE OF TECHNOLOGY & SCIENCE,COMPUTER APPLICATIONS,OHIO,2,"Software Developers, Applications",75500.0
3823,3823,Surtida Law Offices Inc.,Certified,H-1B,PHILIPPINES,BURBANK,director,"GERINET PHYSICIAN SERVICES, INC.",252.0,CALIFORNIA,Bachelor's,UNIVERSITY OF SANTO TOMAS,COMMERCE (EQUIVALENT TO BUSINESS ADMINISTRATION),CALIFORNIA,2,Management Analysts,73278.0
3824,3824,,Denied,H-1B,INDIA,RTP,manager,IBM CORPORATION,426751.0,NORTH CAROLINA,Bachelor's,"ANNA UNIVERSITY, AMRITA VISHWA VIDYAPEETHAM",COMPUTER ENGINEERING,CALIFORNIA,4,"Software Developers, Systems Software",147472.0
3825,3825,"Berry Appleman & Leiden, LLP",Denied,H-1B,ARGENTINA,BENTONVILLE,assistant,"WAL-MART ASSOCIATES, INC.",130000.0,ARKANSAS,Master's,NORTHWESTERN UNIVERSITY,BUSINESS ADMINISTRATION,ARKANSAS,4,Financial Managers,146994.0
3826,3826,"Kempster, Keller & Lenz-Calvo, LTD.",Certified,H-1B,INDIA,ENGLEWOOD,director,TRIZETTO CORPORATION,2200.0,COLORADO,Bachelor's,BHARATHIAR UNIVERSITY,INFORMATION TECHNOLOGY AND ENGINEERING,ARIZONA,2,"Software Developers, Applications",83980.0
3827,3827,"Fragomen, Del Rey, Bernsen & Loewy LLP",Certified,H-1B,HONDURAS,IRVINE,global,"WESTERN DIGITAL TECHNOLOGIES, INC.",57131.0,CALIFORNIA,Master's,CALIFORNIA STATE POLYTECHNIC UNIVERSITY POMONA,ENGINEERING MANAGEMENT,CALIFORNIA,1,"Electronics Engineers, Except Computer",70720.0
3828,3828,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,SAN DIEGO,specialist,QUALCOMM TECHNOLOGIES INC.,26600.0,CALIFORNIA,Bachelor's,NATIONAL INSTITUTEOF TECHNOLOGY WARANGAL,ELECTRICAL & ELECTRONICS ENGINEERING,CALIFORNIA,3,"Electronics Engineers, Except Computer",99652.8
3829,3829,"Law Offices of Amarnath Gowda, LL.B., J.D.",Certified,H-1B,INDIA,NOVI,ceo,MIRACLE SOFTWARE SYSTEMS INC.,200.0,MICHIGAN,Master's,ANDHRA UNIVERSITY,COMPUTER SCIENCE,MASSACHUSETTS,4,Computer and Information Systems Managers,128835.0
3830,3830,"Kaplan, Friedman & Associates, LLP",Denied,H-1B,INDIA,PLANO,manager,"NTT DATA, INC",5200.0,TEXAS,Other,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY,NORTH CAROLINA,4,"Software Developers, Applications",112174.0
3831,3831,Elarbee Thompson,Certified,H-1B,INDIA,ALPHARETTA,ceo,"ECOINSIGHT, INC.",20.0,GEORGIA,Master's,UNIVERSITY OF MISSOURI,ENGINEERING MANAGEMENT,GEORGIA,3,General and Operations Managers,119309.0
3832,3832,"Cohen, Fluhr, González & Pinillos, P.C.",Certified,H-1B,INDIA,FORT WASHINGTON,manager,"ALLIED ORTHODONTICS, P.C.",22.0,PENNSYLVANIA,Master's,SALEM INTERNATIONAL UNIVERSITY,INTERNATIONAL BUSINESS,PENNSYLVANIA,2,Management Analysts,77210.0
3833,3833,"Fragomen, Del Rey, Bernsen, & Loewy, LLP",Certified,H-1B,INDIA,PLANO,lead,INFOSYS LTD.,15324.0,TEXAS,Bachelor's,ANNA UNIVERSITY,COMPUTER SCIENCE AND ENGINEERING,CONNECTICUT,1,"Software Developers, Applications",68162.0
3834,3834,Law Offices of David Piver,Certified,H-1B,INDIA,LOUISVILLE,manager,"V-SOFT CONSULTING GROUP, INC.",325.0,KENTUCKY,Master's,NATIONAL UNIVERSITY,WIRELESS COMMUNICATIONS,FLORIDA,3,"Software Developers, Applications",75920.0
3835,3835,"Fragomen, Del Rey, Bersen & Loewy, LLP",Certified,H-1B,INDIA,COLUMBUS,immigration,CUMMINS INC.,39800.0,INDIANA,Master's,THE UNIVERSITY OF LOUISVILLE,ELECTRICAL ENGINEERING,INDIANA,2,Electrical Engineers,69264.0
3836,3836,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,CHINA,HARTFORD,others,HARTFORD FIRE INSURANCE COMPANY,19833.0,CONNECTICUT,Master's,UNIVERSITY OF IOWA,BUSINESS ADMINISTRATION,CONNECTICUT,3,Financial Analysts,79500.0
3837,3837,"Law Office of Thomas V. Allen, PLLC",Certified,H-1B,INDIA,FEDERAL WAY,general,APPLEXUS TECHNOLOGIES LLC,36.0,WASHINGTON,Bachelor's,ANNA UNIVERSITY,ENGINEERING,GEORGIA,3,"Software Developers, Applications",99424.0
3838,3838,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,EAST BRUNSWICK,assistant,ARICENT SOFTWARE US INC.,128.0,NEW JERSEY,Bachelor's,UTTAR PRADESH TECHNICAL UNIVERSITY,COMPUTER ENGINEERING,TEXAS,4,"Software Developers, Applications",106746.0
3839,3839,"RALPH EHRENPREIS, PLC",Certified,H-1B,ISRAEL,ENCINO,owner,"AMNON MIZRAHI, CPA",7.0,CALIFORNIA,Bachelor's,CALIFORNIA STATE UNIVERSITY NORTHRIDGE,ACCOUNTING,CALIFORNIA,2,Accountants and Auditors,60445.0
3840,3840,Murthy Law Firm,Certified,H-1B,INDIA,EDISON,others,"DVR SOFTEK INC.,",46.0,NEW JERSEY,Bachelor's,NATIONAL INSTITUTE OF TECHNOLOGY FKA KURUKSHETRA UNIVERSITY,ELECTRICAL ENGINEERING,MARYLAND,4,Computer Systems Analysts,102461.0
3841,3841,"Immigration Desk, Inc.",Denied,H-1B,INDIA,ROSEVILLE,president,"INFINITE SOLUTIONS, INC,",15.0,CALIFORNIA,Master's,UNIVERSITY OF MADRAS,COMPUTER SCIENCE,CALIFORNIA,2,"Software Developers, Applications",77938.0
3842,3842,"FosterQuan, LLP",Certified,H-1B,VENEZUELA,THE WOODLANDS,"director,","TETRA TECHNOLOGIES, INC.",2900.0,TEXAS,Bachelor's,UNIVERSIDAD SIMON BOLIVAR,MECHANICAL ENGINEERING,TEXAS,4,Chemical Engineers,153650.0
3843,3843,Law Offices of David Piver,Certified,H-1B,INDIA,LOUISVILLE,manager,"V-SOFT CONSULTING GROUP, INC.",325.0,KENTUCKY,Master's,"SWAMI RAMANAND TEERTH MARATHWADA UNIVERSITY, NANDED",COMPUTER APPLICATIONS,NEW JERSEY,3,"Software Developers, Applications",75920.0
3844,3844,"Morgan, Lewis & Bockius LLP",Certified,H-1B,INDIA,PALO ALTO,"manager,",TIBCO SOFTWARE INC.,3707.0,CALIFORNIA,Master's,"UNIVERSITY OF CALIFORNIA, DAVIS",COMPUTER SCIENCE,CALIFORNIA,2,"Software Developers, Applications",101000.0
3845,3845,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,SAN JOSE,manager,"CISCO SYSTEMS, INC.",66639.0,CALIFORNIA,Master's,"INDIANA UNIVERSITY PURDUE UNIVERSITY, INDIANAPOLIS",COMPUTER INFORMATION SCIENCE,TEXAS,2,Sales Engineers,86466.0
3846,3846,Baker & McKenzie LLP,Certified,H-1B,INDIA,PEORIA,others,CATERPILLAR INC.,48540.0,ILLINOIS,Master's,THE OHIO STATE UNIVERSITY,MECHANICAL ENGINEERING (W/ACADEMIC FOCUS IN INTERNAL COMBUSTION ENGINE PERF & ID ENGINE SIMULATION),ILLINOIS,2,Mechanical Engineers,84240.0
3847,3847,"Dyer Immigration Law Group, P.C.",Certified,H-1B,INDIA,BENSENVILLE,president,"NETPRO LOGIC, INC",13.0,ILLINOIS,Bachelor's,UNIVERSITY OF MUMBAI,COMPUTER APPLICATIONS,ILLINOIS,2,"Software Developers, Applications",90000.0
3848,3848,Vandeventer Black LLP,Certified,H-1B,INDIA,VIRGINIA BEACH,owner,SHIV CORPORATION,10.0,VIRGINIA,Bachelor's,GUJARAT UNIVERSITY,SCIENCE,VIRGINIA,2,Food Service Managers,41600.0
3849,3849,"Ogletree, Deakins, Nash, Smoak & Stewart, P.C.",Certified,H-1B,TURKEY,ROUND ROCK,immigration,DELL MARKETING LP,109400.0,TEXAS,Associate's,AMERICAN INTERCONTINENTAL UNIVERSITY,BUSINESS ADMINISTRATION,ILLINOIS,4,Computer Systems Analysts,126875.0
3850,3850,"Harris Immigration Law, LLC",Certified,H-1B,INDIA,STERLING,manager,"HALO BRANDED SOLUTIONS, INC",540.0,ILLINOIS,Master's,HIMACHAL PRADESH UNIVERSITY,COMPUTER SCIENCE,ILLINOIS,1,"Software Developers, Applications",90000.0
3851,3851,Law Offices of Jim Kahng,Certified,H-1B,SOUTH KOREA,LOS ANGELES,president,BOLD ENGINEER & ASSOCIATE INC.,3.0,CALIFORNIA,Bachelor's,KOOKMIN UNIVERSITY,ENVIRONMENTAL ENGINEERING,CALIFORNIA,1,Architectural and Civil Drafters,36962.0
3852,3852,"Fragomen, Del Rey, Bernsen & Loewy, LLP",Certified,H-1B,INDIA,SANTA CLARA,manager,INTEL CORPORATION,57750.0,CALIFORNIA,Master's,OKLAHOMA STATE UNIVERSITY,ELECTRICAL ENGINEERING,ARIZONA,2,"Electronics Engineers, Except Computer",78062.0
3853,3853,Law Offices of Hsyung & Associates,Certified,H-1B,INDONESIA,HOUSTON,president,"NTH TECHNOLOGIES, INC.",5.0,TEXAS,Bachelor's,PENSACOLA CHRISTIAN COLLEGE,COMPUTER SCIENCE AND SOFTWARE ENGINEERING,TEXAS,1,"Software Developers, Applications",60445.0
3854,3854,Law Office of Nina J. Fantl,Certified,H-1B,MEXICO,AUSTIN,president,"GETAGADGET, INC.",40.0,TEXAS,Bachelor's,UNIVERSIDAD AUTONOMA DE LA LAGUNA,GRAPHIC DESIGN,TEXAS,4,Graphic Designers,62500.0
